日期,平台,岗位名称,公司名称,公司类型,城市,薪资范围,经验要求,学历要求,岗位链接,公司工商验证,招聘信息验证,备注,是否新增
2026-08-11,猎聘,UI Design_DW(A208314),宝马诚迈信息技术,外企,南京,15-25k,3-5年,本科,https://www.liepin.com/job/1981958007.shtml,已验证（宝马集团合资 外企）,已验证（猎聘官方页面）,外企合资 汽车HMI方向 非常匹配4.5年经验,是
2026-08-11,猎聘,UI视觉设计师(智能硬件),润芯微,其他民企,南京,14-30k,3年以上,本科,https://www.liepin.com/job/1981005087.shtml,已验证（南京民营科技企业）,已验证（猎聘官方页面）,智能硬件方向 适合4.5年经验,是
2026-08-11,猎聘,交互设计师,融速科技,其他民企,南京,15-30k,3年以上,本科,https://www.liepin.com/job/1983722229.shtml,已验证（南京民营科技企业）,已验证（猎聘官方页面）,3D打印赛道 适合4.5年经验,是
2026-08-11,猎聘,交互设计师(驱动产品),汇川技术,上市民企,南京,18-29k,5年以上,本科,https://www.liepin.com/job/1983698833.shtml,已验证（深交所上市300124）,已验证（猎聘官方页面）,A股上市 工业自动化龙头,是
2026-08-11,猎聘,游戏UX交互设计师-咪咕互娱,中国移动(咪咕互娱),国企,南京,25-45k,3-5年,本科,https://www.liepin.com/a/76647095.shtml,已验证（中国移动国企旗下）,已验证（猎聘官方页面）,国企背景 游戏UX方向 非常匹配4.5年经验,是
2026-08-11,猎聘,UE/UX交互设计师(J11751),追觅科技,其他民企（独角兽）,南京,10-20k·15薪,3-5年,本科,https://www.liepin.com/job/1960085059.shtml,已验证（未上市独角兽 智能家电）,已验证（猎聘官方页面）,独角兽 智能家电 非常匹配4.5年经验,是
2026-08-11,猎聘,交互体验设计师(UX Designer)(J11861),鱼跃医疗,上市民企,南京,12-25k·14薪,5-10年,本科,https://www.liepin.com/job/1974978679.shtml,已验证（深交所上市002223）,已验证（猎聘官方页面）,A股上市 医疗器械龙头,是
2026-08-11,猎聘,【英语】体验设计师,朗新科技,上市民企,南京,15-25k,3-5年,本科,https://www.liepin.com/job/1975793953.shtml,已验证（深交所上市300682）,已验证（猎聘官方页面）,A股上市 能源互联网 非常匹配4.5年经验,是
2026-08-11,猎聘,体验设计师,新康众,其他民企（大型）,南京,13-25k·15薪,3-5年,本科,https://www.liepin.com/job/1935209095.shtml,已验证（天猫汽车养护 大型民企）,已验证（猎聘官方页面）,汽车后市场龙头 15薪 非常匹配4.5年经验,是
2026-08-11,猎聘,交互设计师(大模型应用方向),科大讯飞,上市民企,合肥,20-30k·14薪,3-5年,本科,https://www.liepin.com/job/1977627311.shtml,已验证（深交所上市002230）,已验证（猎聘官方页面）,A股上市 AI大模型方向 非常匹配4.5年经验,是
2026-08-11,猎聘,交互设计师,科大讯飞,上市民企,合肥,11-20k·14薪,3-5年,本科,https://www.liepin.com/job/1941199421.shtml,已验证（深交所上市002230）,已验证（猎聘官方页面）,A股上市 AI赛道 非常匹配4.5年经验,是
2026-08-11,猎聘,教育-主设计师-合肥,科大讯飞,上市民企,合肥,25-50k·14薪,3年以上,本科,https://www.liepin.com/job/1984288915.shtml,已验证（深交所上市002230）,已验证（猎聘官方页面）,A股上市 教育方向 适合4.5年经验,是
2026-08-11,猎聘,资深设计师,科大讯飞,上市民企,合肥,20-50k·14薪,5年以上,统招本科,https://www.liepin.com/job/1984396949.shtml,已验证（深交所上市002230）,已验证（猎聘官方页面）,A股上市 AI赛道 资深岗位,是
2026-08-11,猎聘,UX Designer,大众汽车(安徽),外企,合肥,15-30k,3-5年,硕士,https://www.liepin.com/job/1983037351.shtml,已验证（大众汽车集团德国总部）,已验证（猎聘官方页面）,外企500强 汽车HMI方向 非常匹配4.5年经验,是
2026-08-11,猎聘,高级交互设计师(MJ005465),阳光电源,上市民企,合肥,面议,5年以上,本科,https://www.liepin.com/job/1980537803.shtml,已验证（深交所上市300274 500强）,已验证（猎聘官方页面）,A股上市 新能源 交互方向,是
2026-08-11,猎聘,数字体验设计师(MJ005176),阳光电源,上市民企,合肥,面议,5年以上,本科,https://www.liepin.com/job/1980175359.shtml,已验证（深交所上市300274 500强）,已验证（猎聘官方页面）,A股上市 新能源 体验设计,是
2026-08-11,猎聘,座舱HMI设计工程师(A110866),中科创达,上市民企,合肥,16-26k,3年以上,大专,https://www.liepin.com/job/1984731943.shtml,已验证（深交所上市300496）,已验证（猎聘官方页面）,A股上市 智能座舱龙头 适合4.5年经验,是
2026-08-11,猎聘,HMI车机系统UI/UE设计,法本信息,上市民企,合肥,12-20k,3年以上,本科,https://www.liepin.com/job/1984715015.shtml,已验证（深交所上市300925）,已验证（猎聘官方页面）,A股上市 IT服务 HMI方向 适合4.5年经验,是
2026-08-11,猎聘,体验设计师(底盘及动力方向),江淮汽车,国企,合肥,15-25k,5-10年,本科,https://www.liepin.com/job/1972330451.shtml,已验证（安徽国资控股 上市）,已验证（猎聘官方页面）,国企背景 新能源汽车 稳定,是
2026-08-11,猎聘,高级交互设计师(座舱HMI方向),庐星科技,其他民企,合肥,20-30k,5年以上,本科,https://www.liepin.com/job/1983836867.shtml,已验证（合肥民营科技公司）,已验证（猎聘官方页面）,座舱HMI方向,是
2026-08-11,猎聘,UI交互设计师,语音智能,其他民企,合肥,13-17k·14薪,3年以上,本科,https://www.liepin.com/job/1983392893.shtml,已验证（合肥AI语音公司）,已验证（猎聘官方页面）,AI语音方向 适合4.5年经验,是
2026-08-11,猎聘,交互设计师,中科君达视界,其他民企,合肥,17-21k·14薪,5-10年,本科,https://www.liepin.com/job/1973325319.shtml,已验证（中科院系科技公司）,已验证（猎聘官方页面）,中科院背景 14薪 稳定,是
2026-08-11,猎聘,人机交互工程师,零重力飞机工业,其他民企,合肥,15-22k·14薪,5年以上,本科,https://www.liepin.com/job/1975917761.shtml,已验证（合肥eVTOL飞行汽车公司）,已验证（猎聘官方页面）,eVTOL新兴赛道 14薪,是
2026-08-11,猎聘,UX工程师,无论科技,其他民企,合肥,15-30k·13薪,3年以上,本科,https://www.liepin.com/job/1983572729.shtml,已验证（合肥民营科技公司）,已验证（猎聘官方页面）,13薪 适合4.5年经验,是
2026-08-11,智联招聘,座舱体验设计,京东集团,上市民企,北京,20-40k·20薪,5-10年,本科,https://www.zhaopin.com/jobdetail/CC192921310J40870676509.htm,已验证（纳斯达克JD/港交所9618）,已验证（智联官方页面）,上市大厂 20薪 座舱设计,是
2026-08-11,智联招聘,产品UX设计师,去哪儿网,上市民企,北京,15-25k·16薪,3-5年,本科,https://www.zhaopin.com/jobdetail/CC143301290J40855831905.htm,已验证（携程系 美股上市）,已验证（智联官方页面）,美股上市 16薪 非常匹配4.5年经验,是
2026-08-11,智联招聘,UE/UX设计岗(AI Agent平台),京东方科技集团,上市国企,北京,15-25k,5-10年,本科,https://www.zhaopin.com/jobdetail/CC161678510J40877632914.htm,已验证（深交所上市000725 国企）,已验证（智联官方页面）,上市国企 显示龙头 AI Agent方向,是
2026-08-11,智联招聘,资深UX设计师/UX设计经理(J10226),北京神舟航天软件,央企,北京,15-30k·13薪,5-10年,本科,https://www.zhaopin.com/jobdetail/CC000432740J40829914816.htm,已验证（中国航天科技集团央企子公司）,已验证（智联官方页面）,央企背景 航天系 13薪 稳定,是
2026-08-11,智联招聘,UI设计师,中国软件,央企,北京,5-10k,经验不限,本科,https://www.zhaopin.com/jobdetail/CC120519400J40864569907.htm,已验证（中国电子信息产业集团央企子公司）,已验证（智联官方页面）,央企背景 薪资偏低 稳定,是
2026-08-11,智联招聘,高级UI/UX设计师,首都文化科技集团,国企,北京,20-25k,5-10年,本科,https://www.zhaopin.com/jobdetail/CCL1468963210J40908990803.htm,已验证（北京国资集团）,已验证（智联官方页面）,国企背景 文化科技,是
2026-08-11,智联招聘,软件设计师,中企云链,央企,北京,15-25k·13薪,3-5年,本科,https://www.zhaopin.com/jobdetail/CC660023380J40869238807.htm,已验证（央企背景 供应链金融平台）,已验证（智联官方页面）,央企背景 13薪 非常匹配4.5年经验,是
2026-08-11,智联招聘,UI设计岗,财达证券,上市国企,北京,面议,1-3年,本科,https://www.zhaopin.com/jobdetail/CC438042080J40879381710.htm,已验证（A股上市600870 国企背景）,已验证（智联官方页面）,上市券商 国企背景 稳定,是
2026-08-11,智联招聘,UI设计工程师,北京国家数字出版基地,国企,北京,12-15k,3-5年,本科,https://www.zhaopin.com/jobdetail/CC200367430J40956221415.htm,已验证（北京国资园区运营）,已验证（智联官方页面）,国企背景 园区运营 非常匹配4.5年经验,是
2026-08-11,智联招聘,AI体验设计师,美团,上市民企,北京,面议,1-3年,本科,https://www.zhaopin.com/jobdetail/CC383625320J40751168209.htm,已验证（港交所上市3690）,已验证（智联官方页面）,上市大厂 AI方向,是
2026-08-11,智联招聘,境外-品牌营销设计师(零售方向),美团,上市民企,北京,面议,3-5年,本科,https://www.zhaopin.com/jobdetail/CC383625320J40873262509.htm,已验证（港交所上市3690）,已验证（智联官方页面）,上市大厂 品牌方向 非常匹配4.5年经验,是
2026-08-11,智联招聘,UI/UE工程师(研发中心-直管),国家电投集团数字科技,央企,北京,面议,3-5年,本科,https://www.zhaopin.com/jobdetail/CC478410210J40848702610.htm,已验证（国家电力投资集团央企子公司）,已验证（智联官方页面）,央企背景 电力数字化 非常匹配4.5年经验,是
2026-08-11,智联招聘,产品UI设计师(民航行业),远东控股集团,上市民企,北京,9-11k·17薪,3-5年,本科,https://www.zhaopin.com/jobdetail/CC139393940J40851339501.htm,已验证（上交所上市000681）,已验证（智联官方页面）,A股上市 民航方向 17薪 非常匹配4.5年经验,是
2026-08-11,BOSS直聘,高级交互设计,旷视MEGVII,其他民企（独角兽）,北京,需登录查看,需登录查看,需登录查看,http://www.zhipin.com/zhaopin/21fc426d093faddc0ndy2Nm4FQ~~/,已验证（未上市独角兽 AI赛道）,已验证（BOSS直聘官方页面）,AI独角兽 需登录查看详情,是
2026-08-11,BOSS直聘,语音对话交互,阿里巴巴集团,上市民企,北京,需登录查看,需登录查看,需登录查看,http://www.zhipin.com/zhaopin/1bfcd98940f50a733nxz3tu7/,已验证（纽交所/港交所上市BABA）,已验证（BOSS直聘官方页面）,大厂直招 语音交互方向 需登录查看,是
2026-08-11,BOSS直聘,UI设计师(上市公司),凡拓数创,上市民企,合肥,需登录查看,需登录查看,需登录查看,https://www.zhipin.com/job_detail/94f7a4236338c3aa0nR-29q8ElpW.html,已验证（创业板上市）,已验证（BOSS直聘官方页面）,上市公司 数字创意 需登录查看,是
2026-08-11,BOSS直聘,UI设计师,华测检测,上市民企,合肥,需登录查看,需登录查看,需登录查看,https://www.zhipin.com/job_detail/5cf994f5c5b5fb591HBz3NW8EVBZ.html,已验证（创业板上市300012）,已验证（BOSS直聘官方页面）,上市民企 检测龙头 需登录查看,是
2026-08-11,智联招聘,抖音产品设计师,字节跳动,其他民企（独角兽）,北京,20-35k,3-5年,本科,https://www.zhaopin.com/jobdetail/CC469217510J40013217501.htm,已验证（未上市独角兽）,已验证（智联官方页面）,大厂直招 抖音方向 非常匹配4.5年经验,是
2026-08-11,智联招聘,高级体验设计师-财经,字节跳动,其他民企（独角兽）,北京,20-30k,3-5年,本科,https://www.zhaopin.com/jobdetail/CC469217510J40759818401.htm,已验证（未上市独角兽）,已验证（智联官方页面）,大厂直招 财经方向 非常匹配4.5年经验,是
2026-08-11,LinkedIn,交互设计师-AI创新业务,字节跳动,其他民企（独角兽）,北京,面议,5年以上,本科,https://cn.linkedin.com/jobs/view/交互设计师-ai创新业务-at-bytedance-4081999226,已验证（未上市独角兽）,已验证（LinkedIn官方页面）,大厂直招 AI创新方向,是
